name,tags,x,y,z,bas_demand
Junction-455953,,"354472.980999998748302","396491.870000001043081","29.410001999999999","0.000000"
Junction-455563,,"355573.561999998986721","397093.234999999403954","31.159998000000002","0.000000"
Junction-61172,,"354686.964949387416709","396569.216996368137188","26.764002000000001","0.000000"
Junction-59054,,"354974.379044616885949","398399.792340145795606","34.769996999999996","0.000000"
Junction-3032,,"356719.824105848092586","397922.151278372679371","86.150000000000006","0.000000"
Junction-455135,,"353919.636278803285677","396008.125979618518613","35.690449999999998","0.179745"
Junction-748,,"354964.761107131838799","398272.841277862200513","39.899999999999999","0.000000"
Junction-455366,,"355409.902000002563000","397087.460999999195337","35.549999999999997","0.042361"
Junction-1826,,"355946.023106386011932","398752.873277011385653","45.815002000000000","0.000000"
Junction-26444,,"355019.673107151000295","396922.386280123784672","22.773333000000001","0.093778"
Junction-477474,,"354332.196000002324581","396661.800124999135733","23.126000000000001","0.000000"
Junction-14381,,"354508.189107584825251","395748.450282115372829","34.580629999999999","0.000000"
Junction-44237,,"354376.830107601825148","397454.432279259606730","19.747499999999999","0.258197"
Junction-3802,,"357181.361105522024445","397571.596466439892538","41.883330000000001","0.041366"
Junction-61877,,"352868.781108773138840","396355.479281171981711","20.080732000000001","0.000000"
Junction-26165,,"354185.606107749394141","397338.640279463783372","16.148750000000000","0.178377"
Junction-455600,,"356646.010437503457069","398368.218125000596046","60.374847000000003","0.000000"
Junction-591544,,"356277.140769438003190","398118.330711643560790","81.415000000000006","0.000000"
Junction-590474,,"353886.395187497138977","398195.768500000238419","11.298000000000000","0.000000"
Junction-36128,,"354427.140107570565306","397368.872279400820844","21.684002000000000","0.127168"
Junction-36557,,"355570.940106674563140","398401.935277611948550","36.893329999999999","0.000000"
Junction-44316,,"354622.325107385462616","398340.029277757974342","31.440000000000001","0.187144"
Junction-14455,,"354725.691107357270084","397165.734279729134869","21.730000000000000","0.068490"
Junction-722,,"355010.043107152276207","396990.467280010983814","21.652500000000000","0.000000"
Junction-466870,,"355602.924999997019768","396916.107999999076128","24.210000000000001","0.000000"
Junction-44244,,"354286.125107633182779","398307.602840333827771","42.770004000000000","0.095772"
Junction-50882,,"355201.780106954567600","398335.673277746653184","28.133330999999998","0.014211"
Junction-26147,,"353891.259982930030674","398189.874153049255256","11.376666999999999","0.028991"
Junction-27252,,"356013.693106341757812","398653.968277171603404","46.579999999999998","0.058330"
Junction-408,,"354069.032232793630101","398385.520902706950437","23.321999999999999","0.019528"
Junction-14372,,"354302.631420113611966","398394.910277685208712","41.372500000000002","0.000000"
Junction-36193,,"354580.445107420091517","398198.268277997616678","38.946666999999998","0.000000"
Junction-55605,,"354593.177857409697026","398187.345778018236160","38.280000000000001","0.000000"
Junction-475736,,"356837.826999999582767","397326.554000001400709","83.650000000000006","0.049884"
Junction-51463,,"356274.011106168385595","398131.042278040840756","81.395004000000000","0.000000"
Junction-44940,,"356046.970106339256745","398036.206278206955176","76.053340000000006","0.058014"
Junction-26437,,"354943.024107201606967","396974.029280036862474","22.090000000000000","0.025193"
Junction-473711,,"355187.171999998390675","396526.765999998897314","27.528334000000001","0.000000"
Junction-26291,,"354478.100794981000945","398437.577840104466304","26.506668000000001","0.000000"
Junction-3337,,"356858.624105736787897","398051.784278149018064","61.969999999999999","0.000000"
Junction-59031,,"354838.484107287367806","396811.270280320430174","24.318570999999999","0.030732"
Junction-475001,,"356738.016000002622604","397194.594000000506639","88.535995000000000","0.000000"
Junction-4897,,"357948.342105006799102","396311.340281020849943","51.085000000000001","0.178820"
Junction-474277,,"357810.806999996304512","396671.460000000894070","50.075000000000003","0.000000"
Junction-455755,,"353282.718999996781349","396773.355999998748302","16.533497000000001","0.000000"
Junction-36221,,"354826.513107287231833","396996.036280011874624","24.236666000000000","0.000000"
Junction-36969,,"356059.364106330380309","398058.310278168821242","77.405000000000001","0.000000"
Junction-15864,,"356270.411106168117840","398155.134277998819016","79.750000000000000","0.000000"
Junction-55586,,"354452.165107513021212","398216.433777977421414","43.103332999999999","0.205849"
Junction-16180,,"356434.849106045498047","398200.121652917820029","88.340000000000003","0.041018"
Junction-364,,"353900.905857923498843","398167.901403082534671","11.945715000000000","0.028200"
Junction-1564,,"355881.309106438828167","398598.502277269843034","37.409999999999997","0.000000"
Junction-14385,,"354441.015107594663277","396594.531280699186027","26.440002000000000","0.000000"
Junction-472568,,"355783.170999996364117","397072.339999999850988","34.000000000000000","0.000000"
Junction-14563,,"354783.081107257574331","398471.493277536006644","27.320000000000000","0.000000"
Junction-59053,,"354984.337107114261016","398283.717277839954477","39.090000000000003","0.060767"
Junction-471083,,"357044.489375002682209","397856.612687498331070","43.780000000000001","0.000000"
Junction-14301,,"354393.950107671553269","395706.499282195756678","35.303474000000001","0.327546"
Junction-14533,,"354831.420107283338439","397117.880279801087454","20.660000000000000","0.000000"
Junction-50807,,"354820.301357244024985","398229.135840439063031","42.065002000000000","0.000000"
Junction-51228,,"355942.339106416213326","398109.186278093198780","68.755004999999997","0.077985"
Junction-583,,"354594.822607434820384","397575.451279050321318","21.829999999999998","0.058362"
Junction-36129,,"354511.207607515389100","397267.710217066865880","21.074998999999998","0.351753"
Junction-14217,,"353804.391108077776153","396393.689281065599062","26.500769999999999","0.325565"
Junction-862,,"355175.050107041373849","396725.192280450428370","24.942501000000000","0.017660"
Junction-331,,"353772.714108056738041","397368.167279431014322","12.970815000000000","0.203317"
Junction-37634,,"356694.369105866528116","397973.087278290477116","86.980000000000004","0.215344"
Junction-44207,,"354184.561607705894858","398311.771215327433310","37.966000000000001","0.096943"
Junction-36085,,"354287.400107680819929","397165.912279748125002","17.518332999999998","0.000000"
Junction-44337,,"354876.257107247947715","397115.999279809999280","20.699999999999999","0.031080"
Junction-56101,,"356315.829106151650194","397887.329965948825702","86.533330000000007","0.000000"
Junction-519,,"354489.222107485518791","398296.143277842144016","40.564003000000000","0.000000"
Junction-457433,,"353620.595375001430511","396343.373312499374151","26.871323000000000","0.000000"
Junction-454678,,"354435.718000002205372","396497.785999998450279","28.932001000000000","0.000000"
Junction-44178,,"353828.091108019580133","397198.764279708790127","13.038938999999999","0.107672"
Junction-475330,,"356447.586999997496605","397219.287000000476837","94.274994000000007","0.000000"
Junction-14465,,"354571.305857453960925","397517.907966646889690","22.026001000000001","0.060292"
Junction-475714,,"356547.987999998033047","397281.153000000864267","95.407499999999999","0.000000"
Junction-26897,,"355733.438106626505032","396832.898280245775823","24.565000000000001","0.040448"
Junction-272,,"353544.545108259073459","396629.071280683914665","21.870543999999999","0.000000"
Junction-15661,,"356025.751106321113184","398876.148276802792680","37.329999999999998","0.117325"
Junction-1543,,"355762.418106527999043","398510.895277422270738","33.070000000000000","0.000000"
Junction-590495,,"356197.643500000238419","398094.466312501579523","81.722496000000007","0.000000"
Junction-44275,,"354535.951107453554869","398127.893278119969182","37.297499999999999","0.101658"
Junction-61165,,"354818.005873858521227","398227.158498181030154","41.960000000000001","0.000000"
Junction-454108,,"355433.819033862382639","397094.117555971024558","34.406666000000001","0.047685"
Junction-36348,,"355200.665107022563461","396766.547280380269513","23.732500000000002","0.041619"
Junction-14699,,"355086.974107102141716","396885.700280182936694","22.519998999999999","0.000000"
Junction-84,,"352590.179108961019665","396658.743280677066650","14.711570000000000","0.000000"
Junction-4406,,"357607.738105241325684","396677.912280421471223","49.308002000000002","0.085707"
Junction-27075,,"355880.051106438564602","398598.445277273072861","37.392499999999998","0.000000"
Junction-475480,,"354519.535834595852066","395752.683288921951316","34.588630000000002","0.322338"
Junction-14430,,"354586.254107486689463","396603.873280679457821","25.655999999999999","0.028991"
Junction-36209,,"354682.172107323305681","398639.550277255359106","15.470000000000001","0.181605"
Junction-55674,,"355162.280106982449070","398361.760277701308951","29.226140999999998","0.073459"
Junction-44701,,"355657.870106610818766","398376.539277656702325","42.676665999999997","0.000000"
Junction-14527,,"354851.778107280202676","396739.671280437614769","26.558572999999999","0.076624"
Junction-27713,,"356395.444106042501517","398908.181276729563251","38.406666000000001","0.045069"
Junction-413,,"354226.795670172199607","398379.361215214768890","41.792000000000002","0.000000"
Junction-27066,,"355920.571106415474787","398512.086277414928190","40.891970000000001","0.093240"
Junction-36546,,"355495.339544250105973","398010.054090775316581","36.100000000000001","0.040195"
Junction-14418,,"354478.391419986961409","398438.218027607945260","26.504999999999999","0.034435"
Junction-36220,,"354813.402107301051728","397033.256279945955612","25.129999999999999","0.059976"
Junction-36973,,"356028.954106335120741","398550.085277350037359","49.213999999999999","0.000000"
Junction-44803,,"355794.167106506763957","398589.846277294331230","33.266666000000001","0.137138"
Junction-467227,,"355718.898000001907349","397137.076000001281500","38.100000000000001","0.000000"
Junction-14291,,"354211.607107679476030","398519.044277478300501","35.076667999999998","0.222370"
Junction-16181,,"356437.208731049613561","398167.528465474140830","87.935000000000002","0.023452"
Junction-14251,,"353933.390107903280295","398119.521278161730152","13.380000000000001","0.034530"
Junction-475002,,"356818.925999999046326","397117.699999999254942","82.819999999999993","0.000000"
Junction-659,,"354820.197732237284072","398229.236277942662127","42.065002000000000","0.000000"
Junction-44253,,"354504.168107546400279","396562.284280751773622","28.914999999999999","0.476168"
Junction-50783,,"354628.624107366951648","398533.609277437790297","23.690002000000000","0.200437"
Junction-51155,,"355907.546106410212815","398717.567277073743753","40.716662999999997","0.034656"
Junction-36341,,"355231.614107004483230","396680.361280523065943","25.820000000000000","0.012375"
Junction-1807,,"355959.671793897519819","398177.970777971670032","69.120000000000005","0.123845"
Junction-55571,,"354326.272107611934189","398100.971278176235501","25.907501000000000","0.000000"
